,Open,High,Low,Close,Volume,Date
96,494.57000732421875,494.6300048828125,494.160888671875,494.56500244140625,51753,2025-07-01
97,494.5199890136719,494.5199890136719,494.3599853515625,494.42498779296875,6519,2025-07-01
98,493.3699951171875,493.3999938964844,493.2799987792969,493.3800048828125,145018,2025-07-01
99,493.29998779296875,493.8399963378906,493.2950134277344,493.760009765625,51861,2025-07-01
100,493.7013854980469,493.8800048828125,493.6700134277344,493.6700134277344,32048,2025-07-01
101,493.6700134277344,493.760009765625,493.3399963378906,493.44500732421875,58262,2025-07-01
102,493.44000244140625,493.7099914550781,492.8500061035156,492.8900146484375,106245,2025-07-01
103,492.9049987792969,492.99688720703125,491.8299865722656,492.2950134277344,224346,2025-07-01
104,492.2950134277344,492.45001220703125,492.1400146484375,492.3815002441406,90013,2025-07-01
105,492.3800048828125,492.3999938964844,492.05999755859375,492.2449951171875,88819,2025-07-01
106,492.260009765625,492.70001220703125,491.8999938964844,491.9800109863281,125987,2025-07-01
107,492.010009765625,492.4200134277344,492.010009765625,492.2799987792969,37566,2025-07-01
108,492.2900085449219,492.739990234375,492.2850036621094,492.7200012207031,67598,2025-07-01
109,492.7200012207031,492.8999938964844,492.68310546875,492.8999938964844,30898,2025-07-01
110,492.8599853515625,492.989990234375,492.7799987792969,492.7900085449219,31787,2025-07-01
111,492.7900085449219,492.7900085449219,492.5517883300781,492.67498779296875,43707,2025-07-01
112,492.70001220703125,492.7799987792969,492.260009765625,492.3550109863281,31280,2025-07-01
113,492.3599853515625,492.5400085449219,492.2349853515625,492.2698974609375,25420,2025-07-01
114,492.2449951171875,492.8399963378906,492.2449951171875,492.8399963378906,49725,2025-07-01
115,492.8299865722656,493.4049987792969,492.7900085449219,493.4049987792969,31083,2025-07-01
116,493.4200134277344,493.60699462890625,493.3800048828125,493.5299987792969,59379,2025-07-01
117,493.5950012207031,493.79278564453125,493.3900146484375,493.760009765625,44496,2025-07-01
118,493.9599914550781,493.989990234375,493.80999755859375,493.8900146484375,34697,2025-07-01
119,493.8999938964844,493.989990234375,493.80499267578125,493.80499267578125,30150,2025-07-01
120,493.7699890136719,493.95001220703125,493.4599914550781,493.5950012207031,29825,2025-07-01
121,493.6535949707031,493.739990234375,493.44000244140625,493.44000244140625,28149,2025-07-01
122,493.4549865722656,493.4549865722656,493.24530029296875,493.31500244140625,37141,2025-07-01
123,493.2799987792969,493.54998779296875,493.2449951171875,493.45001220703125,35615,2025-07-01
124,493.44000244140625,493.489990234375,493.1600036621094,493.2300109863281,32828,2025-07-01
125,493.17999267578125,493.45001220703125,493.1600036621094,493.3500061035156,23342,2025-07-01
126,493.2950134277344,493.3900146484375,493.07000732421875,493.07000732421875,43885,2025-07-01
127,493.0299987792969,493.2300109863281,493.0199890136719,493.1199951171875,23935,2025-07-01
128,493.1549987792969,493.25,493.0,493.0201110839844,27702,2025-07-01
129,493.0450134277344,493.0450134277344,492.7449951171875,492.9649963378906,25407,2025-07-01
130,492.93499755859375,493.010009765625,492.82000732421875,492.8399963378906,24713,2025-07-01
131,492.8399963378906,492.8399963378906,492.42999267578125,492.42999267578125,25517,2025-07-01
132,492.42999267578125,492.4700012207031,491.95001220703125,492.2449951171875,50799,2025-07-01
133,492.19000244140625,492.510009765625,492.1400146484375,492.42498779296875,18589,2025-07-01
134,492.4200134277344,492.6099853515625,492.4200134277344,492.57159423828125,32476,2025-07-01
135,492.60888671875,492.8500061035156,492.5,492.7850036621094,24050,2025-07-01
136,492.75,492.75,492.6000061035156,492.739990234375,27375,2025-07-01
137,492.6099853515625,492.7049865722656,492.6099853515625,492.69000244140625,33678,2025-07-01
138,492.760009765625,492.760009765625,492.4800109863281,492.57501220703125,15137,2025-07-01
139,492.6199951171875,492.67999267578125,492.3500061035156,492.5899963378906,21164,2025-07-01
140,492.5899963378906,492.5899963378906,492.04998779296875,492.1700134277344,38710,2025-07-01
141,492.17999267578125,492.4599914550781,492.17999267578125,492.3699951171875,34482,2025-07-01
142,492.3699951171875,492.510009765625,492.3699951171875,492.4200134277344,15802,2025-07-01
143,492.3800048828125,492.5299987792969,492.32000732421875,492.4849853515625,19482,2025-07-01
144,492.5,492.5899963378906,492.35101318359375,492.5050048828125,27496,2025-07-01
145,492.4700012207031,492.510009765625,492.32000732421875,492.4100036621094,17726,2025-07-01
146,492.3699951171875,492.5205078125,492.3399963378906,492.4100036621094,24015,2025-07-01
147,492.385009765625,492.4399108886719,492.239990234375,492.239990234375,26168,2025-07-01
148,492.2099914550781,492.2250061035156,491.8999938964844,491.9750061035156,27723,2025-07-01
149,492.0,492.07000732421875,491.82501220703125,491.8450012207031,45877,2025-07-01
150,491.8450012207031,491.8599853515625,491.6549987792969,491.7923889160156,32034,2025-07-01
151,491.9549865722656,491.97198486328125,491.53070068359375,491.70001220703125,29567,2025-07-01
152,491.6600036621094,491.760009765625,491.44000244140625,491.5050048828125,23656,2025-07-01
153,491.46600341796875,491.69500732421875,491.3949890136719,491.3949890136719,29105,2025-07-01
154,491.3699951171875,491.389892578125,491.2632141113281,491.32720947265625,19708,2025-07-01
155,491.30499267578125,491.3399963378906,491.0799865722656,491.30999755859375,34785,2025-07-01
156,491.2900085449219,491.4599914550781,491.1400146484375,491.4100036621094,40849,2025-07-01
157,491.4100036621094,491.42401123046875,490.9800109863281,491.1000061035156,47116,2025-07-01
158,491.04998779296875,491.1099853515625,490.989990234375,491.0375061035156,29540,2025-07-01
159,491.0870056152344,491.5819091796875,491.0870056152344,491.4442138671875,58917,2025-07-01
160,491.4100036621094,491.81500244140625,491.1499938964844,491.81500244140625,39262,2025-07-01
161,491.81500244140625,492.010009765625,491.7699890136719,491.8699951171875,41497,2025-07-01
162,491.8500061035156,492.0299987792969,491.7699890136719,491.9649963378906,31217,2025-07-01
163,491.92999267578125,492.1231994628906,491.8999938964844,492.0799865722656,40529,2025-07-01
164,492.1099853515625,492.25,491.95001220703125,492.20001220703125,43338,2025-07-01
165,492.2300109863281,492.32000732421875,492.1199951171875,492.2349853515625,23541,2025-07-01
166,492.2300109863281,492.4100036621094,491.9599914550781,492.3500061035156,56143,2025-07-01
167,492.2850036621094,492.3299865722656,492.0,492.0400085449219,30729,2025-07-01
168,492.010009765625,492.2550048828125,492.010009765625,492.2300109863281,17944,2025-07-01
169,492.20001220703125,492.6449890136719,492.20001220703125,492.5799865722656,24392,2025-07-01
170,492.54998779296875,492.585205078125,492.3705139160156,492.38970947265625,21311,2025-07-01
171,492.26129150390625,492.2749938964844,492.24249267578125,492.24249267578125,30939,2025-07-01
172,492.2650146484375,492.4150085449219,492.10809326171875,492.4150085449219,44106,2025-07-01
173,492.4049987792969,492.4989929199219,492.260009765625,492.30999755859375,36864,2025-07-01
174,492.283203125,492.2959899902344,492.135009765625,492.2099914550781,236407,2025-07-01
175,492.20001220703125,492.25,491.92999267578125,491.9549865722656,53670,2025-07-01
176,491.95001220703125,491.9599914550781,491.6600036621094,491.885009765625,53126,2025-07-01
177,491.8900146484375,491.989990234375,491.7923889160156,491.9750061035156,27015,2025-07-01
178,491.9700012207031,492.0899963378906,491.90948486328125,492.0899963378906,27921,2025-07-01
179,492.1199951171875,492.1199951171875,491.8599853515625,491.8800048828125,22096,2025-07-01
180,491.7799987792969,491.8699951171875,491.7149963378906,491.8500061035156,19895,2025-07-01
181,491.8221130371094,491.8699951171875,491.739990234375,491.8575134277344,21580,2025-07-01
182,491.864990234375,491.8900146484375,491.7200927734375,491.82501220703125,20036,2025-07-01
183,491.8399963378906,491.9049987792969,491.760986328125,491.7950134277344,22060,2025-07-01
184,491.7950134277344,491.9100036621094,491.7850036621094,491.8399963378906,25632,2025-07-01
185,491.87750244140625,491.8900146484375,491.5899963378906,491.6099853515625,28699,2025-07-01
186,491.6099853515625,492.0400085449219,491.6050109863281,491.93499755859375,45620,2025-07-01
187,491.8949890136719,491.95330810546875,491.8949890136719,491.94500732421875,14680,2025-07-01
188,491.95001220703125,492.13250732421875,491.94500732421875,492.13250732421875,22362,2025-07-01
189,492.07501220703125,492.14990234375,492.0400085449219,492.125,15796,2025-07-01
190,492.1199951171875,492.125,492.0199890136719,492.0799865722656,18805,2025-07-01
191,492.0899963378906,492.0899963378906,491.8800048828125,492.010009765625,18046,2025-07-01
192,491.9800109863281,492.7799987792969,491.9800109863281,492.69500732421875,44497,2025-07-01
193,492.70001220703125,492.8599853515625,492.6296081542969,492.7850036621094,21599,2025-07-01
194,492.81500244140625,493.07000732421875,492.7749938964844,492.9649963378906,25295,2025-07-01
195,492.9750061035156,493.19500732421875,492.9700012207031,493.03350830078125,34540,2025-07-01
196,492.9949951171875,493.0400085449219,492.81500244140625,492.97601318359375,21109,2025-07-01
197,492.9700012207031,493.2900085449219,492.9700012207031,493.2699890136719,41902,2025-07-01
198,493.31500244140625,493.6099853515625,493.31500244140625,493.4159851074219,51538,2025-07-01
199,493.4649963378906,493.5696105957031,493.3800048828125,493.3800048828125,31663,2025-07-01
200,493.3699951171875,493.70001220703125,493.30999755859375,493.4599914550781,36640,2025-07-01
201,493.4200134277344,493.70001220703125,493.4200134277344,493.614990234375,28796,2025-07-01
202,493.614990234375,493.7950134277344,493.5740051269531,493.7749938964844,27877,2025-07-01
203,493.760009765625,494.0050048828125,493.7416076660156,493.9800109863281,36563,2025-07-01
204,493.9849853515625,494.04998779296875,493.95001220703125,494.0199890136719,19633,2025-07-01
205,494.0199890136719,494.0400085449219,493.8800048828125,493.95001220703125,15330,2025-07-01
206,493.9599914550781,493.9599914550781,493.6650085449219,493.7699890136719,54555,2025-07-01
207,493.7650146484375,493.82000732421875,493.4800109863281,493.5350036621094,31175,2025-07-01
208,493.5350036621094,493.6596984863281,493.4200134277344,493.6199951171875,24292,2025-07-01
209,493.6199951171875,493.6199951171875,493.489990234375,493.489990234375,11759,2025-07-01
210,493.489990234375,493.625,493.4049987792969,493.45001220703125,23860,2025-07-01
211,493.4599914550781,493.6199951171875,493.4599914550781,493.5299987792969,18012,2025-07-01
212,493.5320129394531,493.7699890136719,493.489990234375,493.6300048828125,62984,2025-07-01
213,493.6449890136719,493.7026062011719,493.3900146484375,493.3900146484375,20926,2025-07-01
214,493.385009765625,493.4100036621094,493.3800048828125,493.3999938964844,24154,2025-07-01
215,493.3599853515625,493.6199951171875,493.3599853515625,493.57598876953125,21708,2025-07-01
216,493.57501220703125,493.80999755859375,493.56500244140625,493.7900085449219,23801,2025-07-01
217,493.7749938964844,493.8500061035156,493.70001220703125,493.7149963378906,28808,2025-07-01
218,493.7550048828125,493.80499267578125,493.6600036621094,493.760009765625,21825,2025-07-01
219,493.75,493.7650146484375,493.5400085449219,493.54998779296875,16027,2025-07-01
220,493.55499267578125,493.55499267578125,493.32000732421875,493.4599914550781,23195,2025-07-01
221,493.3699951171875,493.4049987792969,493.2900085449219,493.3500061035156,29541,2025-07-01
222,493.375,493.3999938964844,493.2799987792969,493.3999938964844,11405,2025-07-01
223,493.375,493.5,493.3500061035156,493.4599914550781,36974,2025-07-01
224,493.45001220703125,493.4700012207031,493.1300048828125,493.2200012207031,23100,2025-07-01
225,493.239990234375,493.44989013671875,493.239990234375,493.3735046386719,21884,2025-07-01
226,493.2950134277344,493.5899963378906,493.25,493.56500244140625,25948,2025-07-01
227,493.6260986328125,493.6300048828125,493.4211120605469,493.489990234375,34457,2025-07-01
228,493.489990234375,493.6300048828125,493.4700012207031,493.54998779296875,16854,2025-07-01
229,493.54998779296875,493.614990234375,493.489990234375,493.5,12776,2025-07-01
230,493.49200439453125,493.49200439453125,493.3399963378906,493.3699951171875,20503,2025-07-01
231,493.3699951171875,493.5299987792969,493.3699951171875,493.44500732421875,15310,2025-07-01
232,493.44500732421875,493.739990234375,493.44500732421875,493.6499938964844,27902,2025-07-01
233,493.7099914550781,493.8599853515625,493.67999267578125,493.68499755859375,18235,2025-07-01
234,493.6700134277344,493.6700134277344,493.2998962402344,493.32501220703125,22772,2025-07-01
235,493.30499267578125,493.5199890136719,493.2950134277344,493.46160888671875,25091,2025-07-01
236,493.4953918457031,493.4953918457031,493.30499267578125,493.3349914550781,22852,2025-07-01
237,493.3558044433594,493.3558044433594,493.0245056152344,493.125,24387,2025-07-01
238,493.1499938964844,493.489990234375,493.13751220703125,493.3900146484375,48368,2025-07-01
239,493.385009765625,493.44000244140625,493.25421142578125,493.25421142578125,19169,2025-07-01
240,493.2699890136719,493.2898864746094,493.1300048828125,493.1600036621094,29298,2025-07-01
241,493.1700134277344,493.1700134277344,492.86968994140625,492.86968994140625,28221,2025-07-01
242,492.9049987792969,492.95001220703125,492.8550109863281,492.8599853515625,21186,2025-07-01
243,492.86749267578125,492.8900146484375,492.62060546875,492.6700134277344,20640,2025-07-01
244,492.6650085449219,492.70001220703125,492.54998779296875,492.54998779296875,17915,2025-07-01
245,492.56500244140625,492.56500244140625,492.3500061035156,492.3500061035156,23147,2025-07-01
246,492.3399963378906,492.4100036621094,492.2300109863281,492.30499267578125,25383,2025-07-01
247,492.30999755859375,492.4599914550781,492.29998779296875,492.44000244140625,18989,2025-07-01
248,492.42999267578125,492.79998779296875,492.385009765625,492.5899963378906,42588,2025-07-01
249,492.55999755859375,492.6499938964844,492.55999755859375,492.5799865722656,14323,2025-07-01
250,492.7149963378906,492.7200012207031,492.6499938964844,492.67999267578125,34810,2025-07-01
251,492.70001220703125,492.7250061035156,492.54998779296875,492.6300048828125,28209,2025-07-01
252,492.6600036621094,492.70001220703125,492.5299987792969,492.57000732421875,14368,2025-07-01
253,492.5299987792969,492.6199951171875,492.4200134277344,492.5899963378906,24765,2025-07-01
254,492.6000061035156,492.82501220703125,492.6000061035156,492.7550048828125,21634,2025-07-01
255,492.7449951171875,492.7449951171875,492.5199890136719,492.5249938964844,14979,2025-07-01
256,492.5,492.5899963378906,492.45001220703125,492.5350036621094,20670,2025-07-01
257,492.5400085449219,492.55999755859375,492.4700012207031,492.5,11420,2025-07-01
258,492.4949951171875,492.5592041015625,492.45001220703125,492.5,13172,2025-07-01
259,492.5150146484375,492.8699951171875,492.5150146484375,492.8699951171875,25874,2025-07-01
260,492.9100036621094,492.9800109863281,492.7300109863281,492.7900085449219,55230,2025-07-01
261,492.7799987792969,492.9100036621094,492.75,492.9100036621094,13772,2025-07-01
262,492.9049987792969,493.2200012207031,492.9049987792969,493.2099914550781,20490,2025-07-01
263,493.2200012207031,493.2489929199219,493.10009765625,493.1199951171875,17122,2025-07-01
264,493.1400146484375,493.2099914550781,493.05999755859375,493.0898132324219,17347,2025-07-01
265,493.1000061035156,493.32000732421875,493.1000061035156,493.2699890136719,20915,2025-07-01
266,493.2349853515625,493.260009765625,493.125,493.1700134277344,11262,2025-07-01
267,493.17999267578125,493.20001220703125,493.0849914550781,493.1600036621094,15463,2025-07-01
268,493.1322021484375,493.3500061035156,493.1322021484375,493.25738525390625,47579,2025-07-01
269,493.25,493.29998779296875,493.0899963378906,493.0899963378906,19913,2025-07-01
270,493.07501220703125,493.29998779296875,493.07501220703125,493.29998779296875,18791,2025-07-01
271,493.2738037109375,493.29998779296875,493.060791015625,493.1050109863281,13780,2025-07-01
272,493.0799865722656,493.0799865722656,492.9599914550781,492.9599914550781,12855,2025-07-01
273,492.93499755859375,493.0199890136719,492.92498779296875,492.9599914550781,16959,2025-07-01
274,492.95001220703125,493.1099853515625,492.95001220703125,493.07000732421875,22902,2025-07-01
275,493.05999755859375,493.0849914550781,493.0119934082031,493.0350036621094,16151,2025-07-01
276,493.0400085449219,493.1600036621094,492.9700012207031,493.0150146484375,20445,2025-07-01
277,492.9949951171875,493.1700134277344,492.9599914550781,493.1400146484375,22303,2025-07-01
278,493.125,493.125,492.9599914550781,492.9599914550781,12880,2025-07-01
279,492.9497985839844,493.04998779296875,492.9497985839844,492.9750061035156,16423,2025-07-01
280,492.9849853515625,492.9849853515625,492.8171081542969,492.8450012207031,15447,2025-07-01
281,492.8550109863281,492.8900146484375,492.75,492.79998779296875,15884,2025-07-01
282,492.7900085449219,492.94500732421875,492.7850036621094,492.885009765625,28391,2025-07-01
283,492.79998779296875,492.79998779296875,492.79998779296875,492.79998779296875,22384,2025-07-01
284,492.79998779296875,493.0400085449219,492.79998779296875,492.9750061035156,26808,2025-07-01
285,492.95001220703125,492.95001220703125,492.70001220703125,492.7149963378906,18190,2025-07-01
286,492.6199951171875,492.6199951171875,492.45001220703125,492.4784851074219,18934,2025-07-01
287,492.4949951171875,492.5047912597656,492.3399963378906,492.4331970214844,22656,2025-07-01
288,492.4200134277344,492.5249938964844,492.3999938964844,492.4700012207031,24694,2025-07-01
289,492.4949951171875,492.4949951171875,492.3550109863281,492.42999267578125,18827,2025-07-01
290,492.42999267578125,492.7049865722656,492.385009765625,492.6700134277344,26081,2025-07-01
291,492.67999267578125,492.68499755859375,492.55999755859375,492.6199951171875,16450,2025-07-01
292,492.5899963378906,492.6199951171875,492.4429931640625,492.4599914550781,16480,2025-07-01
293,492.4599914550781,492.5,492.3804931640625,492.489990234375,13760,2025-07-01
294,492.489990234375,492.6000061035156,492.4461975097656,492.6000061035156,14592,2025-07-01
295,492.6000061035156,492.7200012207031,492.55010986328125,492.6300048828125,12627,2025-07-01
296,492.635009765625,492.635009765625,492.4200134277344,492.4200134277344,11670,2025-07-01
297,492.4599914550781,492.57000732421875,492.42999267578125,492.4599914550781,15752,2025-07-01
298,492.4549865722656,492.54998779296875,492.42498779296875,492.54998779296875,14545,2025-07-01
299,492.5400085449219,492.6400146484375,492.4800109863281,492.6099853515625,15543,2025-07-01
300,492.6050109863281,492.6400146484375,492.5199890136719,492.55999755859375,16078,2025-07-01
301,492.55499267578125,492.71990966796875,492.5400085449219,492.6400146484375,13668,2025-07-01
302,492.6351013183594,492.8450012207031,492.6351013183594,492.8450012207031,17845,2025-07-01
303,492.82000732421875,492.9150085449219,492.7699890136719,492.9100036621094,14609,2025-07-01
304,492.9049987792969,492.94000244140625,492.625,492.625,17275,2025-07-01
305,492.6099853515625,492.69000244140625,492.5353088378906,492.5877990722656,15731,2025-07-01
306,492.6076965332031,492.70001220703125,492.38031005859375,492.38031005859375,19327,2025-07-01
307,492.3599853515625,492.3599853515625,492.2950134277344,492.2950134277344,23954,2025-07-01
308,492.30999755859375,492.45001220703125,492.28131103515625,492.3728942871094,35785,2025-07-01
309,492.4200134277344,492.5050048828125,492.3599853515625,492.4562072753906,15686,2025-07-01
310,492.44500732421875,492.57000732421875,492.44500732421875,492.4849853515625,14195,2025-07-01
311,492.510009765625,492.5400085449219,492.4100036621094,492.4100036621094,15229,2025-07-01
312,492.4100036621094,492.5,492.3800048828125,492.45001220703125,17764,2025-07-01
313,492.44000244140625,492.44000244140625,492.3299865722656,492.4100036621094,22551,2025-07-01
314,492.4100036621094,492.4800109863281,492.32769775390625,492.3999938964844,18055,2025-07-01
315,492.4150085449219,492.54998779296875,492.3599853515625,492.510009765625,14564,2025-07-01
316,492.5429992675781,492.5429992675781,492.3800048828125,492.44000244140625,16629,2025-07-01
317,492.42498779296875,492.45001220703125,492.3699951171875,492.3699951171875,19001,2025-07-01
318,492.3699951171875,492.4800109863281,492.3399963378906,492.4750061035156,13489,2025-07-01
319,492.47039794921875,492.70001220703125,492.44500732421875,492.6050109863281,27190,2025-07-01
320,492.6300048828125,492.6400146484375,492.5199890136719,492.5799865722656,17383,2025-07-01
321,492.57501220703125,492.6600036621094,492.57000732421875,492.625,13139,2025-07-01
322,492.6119079589844,492.69000244140625,492.55999755859375,492.55999755859375,15972,2025-07-01
323,492.5450134277344,492.6400146484375,492.5400085449219,492.6050109863281,14459,2025-07-01
